,stars,name,latitude,longitude,city,region,country,cuisine,url,url_status
0,1,Kilian Stuba,47.34858,10.17114,Kleinwalsertal,Austria,Austria,Creative,https://guide.michelin.com/at/en/vorarlberg/kleinwalsertal/restaurant/kilian-stuba,200
1,1,Pfefferschiff,47.83787,13.07917,Hallwang,Austria,Austria,Classic cuisine,https://guide.michelin.com/at/en/salzburg-region/hallwang/restaurant/pfefferschiff,200
2,1,Esszimmer,47.80685,13.034089999999999,Salzburg,Austria,Austria,Creative,https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/esszimmer,200
3,1,Carpe Diem,47.80001,13.04006,Salzburg,Austria,Austria,Market cuisine,https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/carpe-diem,200
4,1,Edvard,48.216503,16.36852,Wien,Austria,Austria,Modern cuisine,https://guide.michelin.com/at/en/vienna/wien/restaurant/edvard,200
5,1,Das Loft,48.212720000000004,16.37931,Wien,Austria,Austria,Modern cuisine,https://guide.michelin.com/at/en/vienna/wien/restaurant/das-loft,200
6,1,Pramerl & the Wolf,48.20945,16.37174,Wien,Austria,Austria,Creative,https://guide.michelin.com/at/en/vienna/wien/restaurant/pramerl-the-wolf,200
7,1,Walter Bauer,48.20923,16.376720000000002,Wien,Austria,Austria,Classic cuisine,https://guide.michelin.com/at/en/vienna/wien/restaurant/walter-bauer,200
8,1,SHIKI,48.204066999999995,16.37098,Wien,Austria,Austria,Japanese,https://guide.michelin.com/at/en/vienna/wien/restaurant/shiki,200
9,1,Tian,48.20513,16.37456,Wien,Austria,Austria,Vegetarian,https://guide.michelin.com/at/en/vienna/wien/restaurant/tian,200
10,1,aend,48.18957,16.34115,Wien,Austria,Austria,Modern cuisine,https://guide.michelin.com/at/en/vienna/wien/restaurant/aend,200
11,1,Le Ciel by Toni Mörwald,48.202090000000005,16.371560000000002,Wien,Austria,Austria,Classic cuisine,https://guide.michelin.com/at/en/vienna/wien/restaurant/le-ciel-by-toni-morwald,200
12,1,Chez TJ,37.39468,-122.08044,South San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/chez-tj,200
13,1,Protégé,37.427853000000006,-122.14362,South San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/protege,200
14,1,Madera,37.42014,-122.21151,San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/madera,200
15,1,The Village Pub,37.42897,-122.25178000000001,San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-village-pub,200
16,1,Plumed Horse,37.256479999999996,-122.03537,South San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/plumed-horse,200
17,1,Wakuriya,37.52114,-122.3366,San Francisco,California,United States,Japanese,https://guide.michelin.com/us/en/california/san-francisco/restaurant/wakuriya,200
18,1,Sushi Yoshizumi,37.565075,-122.3211,San Francisco,California,United States,Japanese,https://guide.michelin.com/us/en/california/san-francisco/restaurant/sushi-yoshizumi,200
19,1,Rasa,37.577521999999995,-122.34598500000001,San Francisco,California,United States,Indian,https://guide.michelin.com/us/en/california/san-francisco/restaurant/rasa,200
20,1,Maum,37.726690000000005,-122.41421499999998,South San Francisco,California,United States,Korean,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/maum,200
21,1,Al's Place,37.748924,-122.42013,San Francisco,California,United States,Californian,https://guide.michelin.com/us/en/california/san-francisco/restaurant/al-s-place,200
22,1,Aster,37.755054,-122.423134,San Francisco,California,United States,Californian,https://guide.michelin.com/us/en/california/san-francisco/restaurant/aster,404
23,1,Omakase,37.77077,-122.40298,San Francisco,California,United States,Japanese,https://guide.michelin.com/us/en/california/san-francisco/restaurant/omakase,200
24,1,Commonwealth,37.761395,-122.41946000000002,San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/commonwealth,404
25,1,Luce,37.781940000000006,-122.40498000000001,San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/luce,200
26,1,Birdsong,37.779495000000004,-122.41048,San Francisco,California,United States,American,https://guide.michelin.com/us/en/california/san-francisco/restaurant/birdsong,200
27,1,In Situ,37.785633000000004,-122.40113000000001,San Francisco,California,United States,International,https://guide.michelin.com/us/en/california/san-francisco/restaurant/in-situ,200
28,1,Mourad,37.78695,-122.39986999999999,San Francisco,California,United States,Moroccan,https://guide.michelin.com/us/en/california/san-francisco/restaurant/mourad,200
29,1,Hashiri,37.783062,-122.40754,San Francisco,California,United States,Japanese,https://guide.michelin.com/us/en/california/san-francisco/restaurant/hashiri,200
30,1,Angler,37.793167,-122.39213000000001,San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/angler,200
31,1,Rich Table,37.774914,-122.42271000000001,San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/rich-table,200
32,1,Kin Khao,37.785267,-122.40951000000001,San Francisco,California,United States,Thai,https://guide.michelin.com/us/en/california/san-francisco/restaurant/kin-khao,200
33,1,Michael Mina,37.793490000000006,-122.399574,San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/michael-mina,200
34,1,Sons & Daughters,37.79037,-122.40916999999999,San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/sons-daughters,200
35,1,Mister Jiu's,37.79371,-122.406654,San Francisco,California,United States,Chinese,https://guide.michelin.com/us/en/california/san-francisco/restaurant/mister-jius,200
36,1,Nico,37.795803,-122.40333000000001,San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/nico,200
37,1,jū-ni,37.776720000000005,-122.43886,San Francisco,California,United States,Japanese,https://guide.michelin.com/us/en/california/san-francisco/restaurant/ju-ni,200
38,1,Keiko à Nob Hill,37.793106,-122.41445,San Francisco,California,United States,Fusion,https://guide.michelin.com/us/en/california/san-francisco/restaurant/keiko-a-nob-hill,200
39,1,The Progress,37.78371,-122.43281999999999,San Francisco,California,United States,Californian,https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-progress,200
40,1,State Bird Provisions,37.783737,-122.43283000000001,San Francisco,California,United States,American,https://guide.michelin.com/us/en/california/san-francisco/restaurant/state-bird-provisions,200
41,1,Octavia,37.787857,-122.42708999999999,San Francisco,California,United States,Californian,https://guide.michelin.com/us/en/california/san-francisco/restaurant/octavia,200
42,1,SPQR,37.78732,-122.43375,San Francisco,California,United States,Italian,https://guide.michelin.com/us/en/california/san-francisco/restaurant/spqr,200
43,1,Lord Stanley,37.79592,-122.42208000000001,San Francisco,California,United States,Californian,https://guide.michelin.com/us/en/california/san-francisco/restaurant/lord-stanley,200
44,1,Kinjo,37.79699,-122.422005,San Francisco,California,United States,Japanese,https://guide.michelin.com/us/en/california/san-francisco/restaurant/kinjo,200
45,1,Sorrel,37.788334000000006,-122.44613999999999,San Francisco,California,United States,Californian,https://guide.michelin.com/us/en/california/san-francisco/restaurant/sorrel,200
46,1,Gary Danko,37.80599,-122.42066000000001,San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/gary-danko,200
47,1,Bar Crenn,37.798435,-122.43581,San Francisco,California,United States,French,https://guide.michelin.com/us/en/california/san-francisco/restaurant/bar-crenn,200
48,1,Spruce,37.78772,-122.45263999999999,San Francisco,California,United States,Californian,https://guide.michelin.com/us/en/california/san-francisco/restaurant/spruce,200
49,1,Wako,37.783035,-122.461525,San Francisco,California,United States,Japanese,https://guide.michelin.com/us/en/california/san-francisco/restaurant/wako,200
50,1,Madcap,37.974712,-122.56168000000001,San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/madcap,200
51,1,Aubergine,36.55406,-121.924355,Monterey,California,United States,Contemporary,https://guide.michelin.com/us/en/california/monterey/restaurant/aubergine,200
52,1,Kenzo,38.299240000000005,-122.28928,San Francisco,California,United States,Japanese,https://guide.michelin.com/us/en/california/san-francisco/restaurant/kenzo,200
53,1,La Toque,38.303509999999996,-122.28348999999999,San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/la-toque,200
54,1,Bouchon,38.40258,-122.3619,San Francisco,California,United States,French,https://guide.michelin.com/us/en/california/san-francisco/restaurant/bouchon,200
55,1,Auberge du Soleil,38.49199,-122.40534,San Francisco,California,United States,Californian,https://guide.michelin.com/us/en/california/san-francisco/restaurant/auberge-du-soleil,200
56,1,Farmhouse Inn & Restaurant,38.490390000000005,-122.8835,San Francisco,California,United States,Californian,https://guide.michelin.com/us/en/california/san-francisco/restaurant/farmhouse-inn-restaurant,200
57,1,The Kitchen,38.58894,-121.41423999999999,Sacramento,California,United States,Contemporary,https://guide.michelin.com/us/en/california/us-sacramento/restaurant/the-kitchen559371,200
58,1,Madrona Manor,38.604279999999996,-122.88646999999999,San Francisco,California,United States,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/madrona-manor,200
59,1,Harbor House,39.135876,-123.719444,San Francisco,California,United States,Californian,https://guide.michelin.com/us/en/california/san-francisco/restaurant/harbor-house,200
60,1,Shin Sushi,34.15784,-118.49415,Los Angeles,California,United States,Japanese,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/shin-sushi,200
61,1,Rustic Canyon,34.024952,-118.49118,Los Angeles,California,United States,Californian,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/rustic-canyon,200
62,1,Dialogue,34.01679,-118.49748000000001,Los Angeles,California,United States,Contemporary,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/dialogue,200
63,1,Kato,34.041683,-118.46091499999999,Los Angeles,California,United States,Asian,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/kato,200
64,1,CUT,34.067036,-118.40102399999999,Los Angeles,California,United States,Steakhouse,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/cut559418,200
65,1,Nozawa Bar,34.0683,-118.39849,Los Angeles,California,United States,Japanese,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/nozawa-bar,200
66,1,Shunji,34.028496000000004,-118.45195,Los Angeles,California,United States,Japanese,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/shunji,200
67,1,Maude,34.064346,-118.39903999999999,Los Angeles,California,United States,Contemporary,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/maude,200
68,1,Mori Sushi,34.033398,-118.44228999999999,Los Angeles,California,United States,Japanese,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/mori-sushi,200
69,1,Trois Mec,34.084255,-118.33851000000001,Los Angeles,California,United States,Contemporary,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/trois-mec,200
70,1,Osteria Mozza,34.083420000000004,-118.338974,Los Angeles,California,United States,Italian,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/osteria-mozza,200
71,1,Kali,34.083443,-118.32455,Los Angeles,California,United States,Californian,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/kali,200
72,1,Le Comptoir,34.06354,-118.30057,Los Angeles,California,United States,Californian,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/le-comptoir,200
73,1,Q Sushi,34.046883,-118.255844,Los Angeles,California,United States,Japanese,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/q-sushi,200
74,1,Shibumi,34.044154999999996,-118.256134,Los Angeles,California,United States,Japanese,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/shibumi559644,200
75,1,Hayato,34.03311,-118.24265,Los Angeles,California,United States,Japanese,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/hayato,200
76,1,Bistro Na's,34.104411999999996,-118.07158999999999,Los Angeles,California,United States,Chinese,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/bistro-na-s,200
77,1,Orsa & Winston,33.92145,-118.275406,Los Angeles,California,United States,Fusion,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/orsa-winston,200
78,1,Taco María,33.69475,-117.92496499999999,Costa Mesa,California,United States,Mexican,https://guide.michelin.com/us/en/california/us-costa-mesa/restaurant/taco-maria,200
79,1,Hana re,33.67759,-117.88656599999999,Costa Mesa,California,United States,Japanese,https://guide.michelin.com/us/en/california/us-costa-mesa/restaurant/hana-re,200
80,1,Addison,32.939903,-117.20013,San Diego,California,United States,Contemporary,https://guide.michelin.com/us/en/california/us-san-diego/restaurant/addison,200
81,1,Parachute,41.944829999999996,-87.70638000000001,Chicago,Chicago,United States,Fusion,https://guide.michelin.com/us/en/illinois/chicago/restaurant/parachute,200
82,1,Goosefoot,41.96856,-87.69596,Chicago,Chicago,United States,Contemporary,https://guide.michelin.com/us/en/illinois/chicago/restaurant/goosefoot,200
83,1,Elizabeth,41.969555,-87.68873599999999,Chicago,Chicago,United States,Contemporary,https://guide.michelin.com/us/en/illinois/chicago/restaurant/elizabeth,200
84,1,EL Ideas,41.863,-87.68686,Chicago,Chicago,United States,Contemporary,https://guide.michelin.com/us/en/illinois/chicago/restaurant/el-ideas,200
85,1,Band of Bohemia,41.967308,-87.67477,Chicago,Chicago,United States,Gastropub,https://guide.michelin.com/us/en/illinois/chicago/restaurant/band-of-bohemia,200
86,1,Schwa,41.908879999999996,-87.66792,Chicago,Chicago,United States,Contemporary,https://guide.michelin.com/us/en/illinois/chicago/restaurant/schwa,200
87,1,Temporis,41.898907,-87.66725,Chicago,Chicago,United States,Contemporary,https://guide.michelin.com/us/en/illinois/chicago/restaurant/temporis,200
88,1,Entente,41.93721,-87.6652,Chicago,Chicago,United States,Contemporary,https://guide.michelin.com/us/en/illinois/chicago/restaurant/entente,200
89,1,Elske,41.884426,-87.66071,Chicago,Chicago,United States,Contemporary,https://guide.michelin.com/us/en/illinois/chicago/restaurant/elske,200
90,1,Dusek's (Board & Beer),41.857853000000006,-87.65756999999999,Chicago,Chicago,United States,Gastropub,https://guide.michelin.com/us/en/illinois/chicago/restaurant/dusek-s-board-beer,200
91,1,Roister,41.886658000000004,-87.65187,Chicago,Chicago,United States,Contemporary,https://guide.michelin.com/us/en/illinois/chicago/restaurant/roister,200
92,1,Boka,41.91363,-87.64806,Chicago,Chicago,United States,Contemporary,https://guide.michelin.com/us/en/illinois/chicago/restaurant/boka,200
93,1,Blackbird,41.88423,-87.64356,Chicago,Chicago,United States,Contemporary,https://guide.michelin.com/us/en/illinois/chicago/restaurant/blackbird,200
94,1,Sepia,41.88394,-87.64246999999999,Chicago,Chicago,United States,American,https://guide.michelin.com/us/en/illinois/chicago/restaurant/sepia,200
95,1,North Pond,41.9296,-87.63762,Chicago,Chicago,United States,Contemporary,https://guide.michelin.com/us/en/illinois/chicago/restaurant/north-pond,200
96,1,Everest,41.87597,-87.63212,Chicago,Chicago,United States,French,https://guide.michelin.com/us/en/illinois/chicago/restaurant/everest,200
97,1,Topolobampo,41.89047,-87.63085,Chicago,Chicago,United States,Mexican,https://guide.michelin.com/us/en/illinois/chicago/restaurant/topolobampo,200
98,1,Spiaggia,41.90062,-87.62456999999999,Chicago,Chicago,United States,Italian,https://guide.michelin.com/us/en/illinois/chicago/restaurant/spiaggia,200
99,1,Monte,45.08279,13.631167999999999,Rovinj,Croatia,Croatia,Creative,https://guide.michelin.com/hr/en/istria/rovinj/restaurant/monte,200
100,1,Draga di Lovrana,45.275867,14.251401000000001,Lovran,Croatia,Croatia,Modern cuisine,https://guide.michelin.com/hr/en/primorje-gorski-kotar/lovran/restaurant/draga-di-lovrana,200
101,1,Noel,45.811054,15.988204999999999,Zagreb,Croatia,Croatia,Modern cuisine,https://guide.michelin.com/hr/en/zagreb-region/zagreb/restaurant/noel,200
102,1,Pelegrini,43.73603,15.888902999999999,Šibenik,Croatia,Croatia,Modern cuisine,https://guide.michelin.com/hr/en/sibenik-knin/sibenik/restaurant/pelegrini,200
103,1,360º,42.641563,18.111523000000002,Dubrovnik,Croatia,Croatia,Modern cuisine,https://guide.michelin.com/hr/en/dubrovnik-neretva/dubrovnik/restaurant/360%C2%BA,200
104,1,Field,50.0919,14.42193,Praha,Czech Republic,Czech Republic,Modern cuisine,https://guide.michelin.com/cz/en/prague/praha/restaurant/field,200
105,1,La Degustation Bohême Bourgeoise,50.09115,14.42511,Praha,Czech Republic,Czech Republic,Modern cuisine,https://guide.michelin.com/cz/en/prague/praha/restaurant/la-degustation-boheme-bourgeoise,200
106,1,Gastromé,56.157880000000006,10.20937,Aarhus,Denmark,Denmark,Modern cuisine,https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/gastrome,200
107,1,Domestic,56.158930000000005,10.212132,Aarhus,Denmark,Denmark,Modern cuisine,https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/domestic,200
108,1,Substans,56.15415,10.20372,Aarhus,Denmark,Denmark,Modern cuisine,https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/substans,200
109,1,Frederikshøj,56.12497,10.208638,Aarhus,Denmark,Denmark,Creative,https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/frederikshoj,200
110,1,Me‚Mu,55.70901,9.53302,Vejle,Denmark,Denmark,Modern cuisine,https://guide.michelin.com/dk/en/vejle/restaurant/me%E2%80%9Amu,404
111,1,Ti Trin Ned,55.566590000000005,9.752689,Fredericia,Denmark,Denmark,Modern cuisine,https://guide.michelin.com/dk/en/southern-denmark/fredericia/restaurant/ti-trin-ned,200
112,1,Slotskøkkenet,55.771236,11.390805,Hørve,Denmark,Denmark,Creative,https://guide.michelin.com/dk/en/zealand/horve/restaurant/slotskokkenet,200
113,1,Søllerød Kro,55.81325,12.49548,København,Denmark,Denmark,Modern cuisine,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/sollerod-kro,200
114,1,Jordnær,55.748226,12.541014,København,Denmark,Denmark,Danish,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/jordnaer,200
115,1,Relæ,55.693233,12.543222,København,Denmark,Denmark,Modern cuisine,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/relae,200
116,1,Kiin Kiin,55.691880000000005,12.55754,København,Denmark,Denmark,Thai,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kiin-kiin,200
117,1,formel B,55.67031,12.537980000000001,København,Denmark,Denmark,Modern cuisine,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/formel-b,200
118,1,Kokkeriet,55.68768000000001,12.58492,København,Denmark,Denmark,Modern cuisine,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kokkeriet,200
119,1,Clou,55.68342,12.58497,København,Denmark,Denmark,Modern cuisine,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/clou,200
120,1,Marchal,55.68034,12.58508,København,Denmark,Denmark,Modern cuisine,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/marchal,200
121,1,Kong Hans Kælder,55.6787,12.584003,København,Denmark,Denmark,Classic French,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kong-hans-kaelder,200
122,1,Stud!o at The Standard,55.67799,12.59191,København,Denmark,Denmark,Creative,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/stud-o-at-the-standard,200
123,1,108,55.67785,12.598083500000001,København,Denmark,Denmark,Modern cuisine,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/108,200
124,1,Era Ora,55.673004000000006,12.591292,København,Denmark,Denmark,Italian,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/era-ora,200
125,1,Alouette,55.66265,12.57634,København,Denmark,Denmark,Modern cuisine,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/alouette,200
126,1,Frederiksminde,55.12416999999999,12.04623,Præstø,Denmark,Denmark,Creative,https://guide.michelin.com/dk/en/zealand/praesto/restaurant/frederiksminde,200
127,1,Kadeau Bornholm,55.004569999999994,14.969216000000001,Pedersker,Denmark,Denmark,Creative,https://guide.michelin.com/dk/en/capital-region/pedersker/restaurant/kadeau-bornholm,200
128,1,Ask,60.17236,24.95648,Helsingfors / Helsinki,Finland,Finland,Modern cuisine,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/ask,200
129,1,Grön,60.16446,24.93308,Helsingfors / Helsinki,Finland,Finland,Finnish,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/gron,200
130,1,Demo,60.164806000000006,24.941635,Helsingfors / Helsinki,Finland,Finland,Modern cuisine,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/demo,200
131,1,Olo,60.16616,24.947704,Helsingfors / Helsinki,Finland,Finland,Modern cuisine,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/olo,200
132,1,Palace,60.16556,24.952560000000002,Helsingfors / Helsinki,Finland,Finland,Modern cuisine,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/palace,200
133,1,Ora,60.157578,24.942947,Helsingfors / Helsinki,Finland,Finland,Modern cuisine,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/ora,200
134,1,Botrini's,38.023179999999996,23.793770000000002,Athína,Greece,Greece,Mediterranean,https://guide.michelin.com/gr/en/attica/athina/restaurant/botrini-s,200
135,1,Varoulko Seaside,37.937378,23.658576999999998,Athína,Greece,Greece,Seafood,https://guide.michelin.com/gr/en/attica/athina/restaurant/varoulko-seaside,200
136,1,Hytra,37.95818,23.71895,Athína,Greece,Greece,Modern cuisine,https://guide.michelin.com/gr/en/attica/athina/restaurant/hytra,200
137,1,Loaf On,22.379858,114.27188000000001,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/loaf-on,200
138,1,Lei Garden (Kwun Tong),22.312672,114.22482,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/lei-garden-kwun-tong,200
139,1,Tim Ho Wan (Sham Shui Po),22.32805,114.16665,Hong Kong,Hong Kong,China,Dim Sum,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/tim-ho-wan-sham-shui-po,200
140,1,Lei Garden (Mong Kok),22.320219,114.17133000000001,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/lei-garden-mong-kok,200
141,1,Ming Court,22.318314,114.16933,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ming-court,200
142,1,Yat Tung Heen (Jordan),22.308014,114.17147,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yat-tung-heen-jordan,200
143,1,Fu Ho (Tsim Sha Tsui),22.3022,114.17193999999999,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/fu-ho-tsim-sha-tsui,200
144,1,Shang Palace,22.297325,114.177155,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/shang-palace,200
145,1,IM Teppanyaki & Wine,22.280807,114.19211000000001,Hong Kong,Hong Kong,China,Teppanyaki,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/im-teppanyaki-wine,200
146,1,Ah Yat Harbour View (Tsim Sha Tsui),22.296984,114.17197,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ah-yat-harbour-view-tsim-sha-tsui,200
147,1,Rech,22.293434,114.174034,Hong Kong,Hong Kong,China,Seafood,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/rech,200
148,1,Spring Moon,22.294943,114.17182,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/spring-moon,200
149,1,Imperial Treasure Fine Chinese Cuisine,22.296177,114.170006,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/imperial-treasure-fine-chinese-cuisine,200
150,1,Sushi Tokami,22.296112,114.16916,Hong Kong,Hong Kong,China,Sushi,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/sushi-tokami,200
151,1,Tosca,22.30357,114.16006999999999,Hong Kong,Hong Kong,China,Italian,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/tosca352519,200
152,1,Épure,22.29583,114.169304,Hong Kong,Hong Kong,China,French,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/epure,200
153,1,Yee Tung Heen,22.282295,114.18413500000001,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yee-tung-heen,200
154,1,Yè Shanghai (Tsim Sha Tsui),22.295143,114.16823600000001,Hong Kong,Hong Kong,China,Shanghainese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ye-shanghai-tsim-sha-tsui,200
155,1,Ho Hung Kee,22.280058,114.18364,Hong Kong,Hong Kong,China,Noodles and congee,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ho-hung-kee,200
156,1,Jardin de Jade (Wan Chai),22.28025,114.17716000000001,Hong Kong,Hong Kong,China,Shanghainese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/jardin-de-jade-wan-chai,200
157,1,Zhejiang Heen,22.2787,114.17763000000001,Hong Kong,Hong Kong,China,Shanghainese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/zhejiang-heen,200
158,1,Takumi by Daisuke Mori,22.276512,114.17718,Hong Kong,Hong Kong,China,Innovative,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/takumi-by-daisuke-mori,200
159,1,Kam's Roast Goose,22.277693,114.175385,Hong Kong,Hong Kong,China,Cantonese Roast Meats,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/kam-s-roast-goose,200
160,1,Pang's Kitchen,22.26921,114.18451999999999,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/pang-s-kitchen,200
161,1,Xin Rong Ji,22.278013,114.17273,Hong Kong,Hong Kong,China,Taizhou,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/xin-rong-ji,200
162,1,Qi (Wan Chai),22.276443,114.17126,Hong Kong,Hong Kong,China,Sichuan,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/qi-wan-chai,200
163,1,Man Wah,22.282213,114.15951000000001,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/man-wah,200
164,1,Summer Palace,22.277136,114.1643,Hong Kong,Hong Kong,China,Cantonese,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/summer-palace,200
165,1,Octavium,22.282587,114.1572,Hong Kong,Hong Kong,China,Italian,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/octavium,200
166,1,Arbor,22.283146,114.15541999999999,Hong Kong,Hong Kong,China,Innovative,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/arbor,200
167,1,VEA,22.284931,114.15313,Hong Kong,Hong Kong,China,Innovative,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/vea,200
168,1,Mandarin Grill + Bar,22.281048000000002,114.1574,Hong Kong,Hong Kong,China,European contemporary,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/mandarin-grill-bar,200
169,1,Yat Lok,22.28226,114.15565500000001,Hong Kong,Hong Kong,China,Cantonese Roast Meats,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yat-lok,200
